iaver=       1

 -0.34161E+00 -0.34369E+00 -0.36135E+00 -0.36135E+00 -0.36288E+00 -0.36472E+00 -0.37321E+00
 -0.37321E+00 -0.37419E+00 -0.37717E+00 -0.37927E+00 -0.38690E+00

     time=     975.00(fs). Energy of active surface:-0.47256E-01 RYD
 -0.38932E-02 -0.61846E-02 -0.47256E-01 -0.62220E-01 -0.62220E-01 -0.70192E-01 -0.11507E+00
 -0.12683E+00 -0.12683E+00 -0.13184E+00 -0.18278E+00 -0.18485E+00 -0.18485E+00 -0.18944E+00
 -0.22258E+00 -0.23553E+00 -0.23553E+00 -0.24815E+00 -0.27218E+00 -0.27863E+00 -0.27863E+00
 -0.28803E+00 -0.31315E+00 -0.31401E+00 -0.31401E+00 -0.31523E+00 -0.34032E+00 -0.34161E+00
 -0.34161E+00 -0.34265E+00 -0.36135E+00 -0.36135E+00 -0.36201E+00 -0.36402E+00 -0.37321E+00
 -0.37321E+00 -0.37427E+00 -0.37717E+00 -0.37864E+00 -0.38532E+00

     time=     976.00(fs). Energy of active surface:-0.48030E-01 RYD
 -0.61846E-02 -0.10768E-01 -0.48030E-01 -0.62220E-01 -0.62220E-01 -0.70557E-01 -0.10857E+00
 -0.12683E+00 -0.12683E+00 -0.13604E+00 -0.18485E+00 -0.18485E+00 -0.18677E+00 -0.19217E+00
 -0.22885E+00 -0.23553E+00 -0.23553E+00 -0.24454E+00 -0.27292E+00 -0.27863E+00 -0.27863E+00
 -0.28537E+00 -0.31257E+00 -0.31401E+00 -0.31401E+00 -0.31671E+00 -0.34089E+00 -0.34161E+00
 -0.34161E+00 -0.34297E+00 -0.36116E+00 -0.36135E+00 -0.36135E+00 -0.36388E+00 -0.37321E+00
 -0.37321E+00 -0.37476E+00 -0.37717E+00 -0.37804E+00 -0.38456E+00

     time=     977.00(fs). Energy of active surface:-0.49832E-01 RYD
 -0.61846E-02 -0.16580E-01 -0.49832E-01 -0.62220E-01 -0.62220E-01 -0.68649E-01 -0.10496E+00
 -0.12683E+00 -0.12683E+00 -0.14122E+00 -0.18485E+00 -0.18485E+00 -0.18980E+00 -0.19067E+00
 -0.23517E+00 -0.23553E+00 -0.23553E+00 -0.23941E+00 -0.27491E+00 -0.27863E+00 -0.27863E+00
 -0.28167E+00 -0.31223E+00 -0.31401E+00 -0.31401E+00 -0.31806E+00 -0.33919E+00 -0.34161E+00
 -0.34161E+00 -0.34575E+00 -0.36104E+00 -0.36135E+00 -0.36135E+00 -0.36411E+00 -0.37321E+00
 -0.37321E+00 -0.37532E+00 -0.37717E+00 -0.37804E+00 -0.38475E+00

     time=     978.00(fs). Energy of active surface:-0.51061E-01 RYD
 -0.61846E-02 -0.21379E-01 -0.51061E-01 -0.62220E-01 -0.62220E-01 -0.66401E-01 -0.10510E+00
 -0.12683E+00 -0.12683E+00 -0.14577E+00 -0.18485E+00 -0.18485E+00 -0.18583E+00 -0.19086E+00
 -0.23439E+00 -0.23553E+00 -0.23553E+00 -0.23950E+00 -0.27753E+00 -0.27849E+00 -0.27863E+00
 -0.27863E+00 -0.31250E+00 -0.31401E+00 -0.31401E+00 -0.31932E+00 -0.33784E+00 -0.34161E+00
 -0.34161E+00 -0.34844E+00 -0.36135E+00 -0.36135E+00 -0.36163E+00 -0.36500E+00 -0.37321E+00
 -0.37321E+00 -0.37599E+00 -0.37717E+00 -0.37869E+00 -0.38541E+00

     time=     979.00(fs). Energy of active surface:-0.52247E-01 RYD
 -0.61846E-02 -0.25354E-01 -0.52247E-01 -0.62220E-01 -0.62220E-01 -0.64540E-01 -0.10904E+00
 -0.12683E+00 -0.12683E+00 -0.14681E+00 -0.18115E+00 -0.18485E+00 -0.18485E+00 -0.18924E+00
 -0.23009E+00 -0.23553E+00 -0.23553E+00 -0.24236E+00 -0.27582E+00 -0.27863E+00 -0.27863E+00
 -0.28000E+00 -0.31363E+00 -0.31401E+00 -0.31401E+00 -0.32029E+00 -0.33707E+00 -0.34161E+00
 -0.34161E+00 -0.35029E+00 -0.36135E+00 -0.36135E+00 -0.36250E+00 -0.36635E+00 -0.37321E+00
 -0.37321E+00 -0.37695E+00 -0.37717E+00 -0.37954E+00 -0.38616E+00

     time=     980.00(fs). Energy of active surface:-0.62600E-01 RYD
 -0.61846E-02 -0.27133E-01 -0.54671E-01 -0.62220E-01 -0.62220E-01 -0.62600E-01 -0.11421E+00
 -0.12683E+00 -0.12683E+00 -0.14318E+00 -0.18000E+00 -0.18485E+00 -0.18485E+00 -0.18640E+00
 -0.22581E+00 -0.23553E+00 -0.23553E+00 -0.24453E+00 -0.27362E+00 -0.27863E+00 -0.27863E+00
 -0.28184E+00 -0.31401E+00 -0.31401E+00 -0.31477E+00 -0.32085E+00 -0.33644E+00 -0.34161E+00
 -0.34161E+00 -0.35140E+00 -0.36135E+00 -0.36135E+00 -0.36342E+00 -0.36753E+00 -0.37321E+00
 -0.37321E+00 -0.37717E+00 -0.37770E+00 -0.38059E+00 -0.38670E+00

     time=     981.00(fs). Energy of active surface:-0.59122E-01 RYD
 -0.61846E-02 -0.26111E-01 -0.59122E-01 -0.59440E-01 -0.62220E-01 -0.62220E-01 -0.12020E+00
 -0.12683E+00 -0.12683E+00 -0.13608E+00 -0.18092E+00 -0.18455E+00 -0.18485E+00 -0.18485E+00
 -0.22180E+00 -0.23553E+00 -0.23553E+00 -0.24588E+00 -0.27165E+00 -0.27863E+00 -0.27863E+00
 -0.28303E+00 -0.31401E+00 -0.31401E+00 -0.31539E+00 -0.32089E+00 -0.33577E+00 -0.34161E+00
 -0.34161E+00 -0.35195E+00 -0.36135E+00 -0.36135E+00 -0.36411E+00 -0.36798E+00 -0.37321E+00
 -0.37321E+00 -0.37717E+00 -0.37751E+00 -0.38188E+00 -0.38689E+00

     time=     982.00(fs). Energy of active surface:-0.55232E-01 RYD
 -0.61846E-02 -0.23018E-01 -0.55232E-01 -0.62220E-01 -0.62220E-01 -0.65402E-01 -0.12566E+00
 -0.12683E+00 -0.12683E+00 -0.12749E+00 -0.18195E+00 -0.18410E+00 -0.18485E+00 -0.18485E+00
 -0.21918E+00 -0.23553E+00 -0.23553E+00 -0.24729E+00 -0.27003E+00 -0.27863E+00 -0.27863E+00
 -0.28480E+00 -0.31401E+00 -0.31401E+00 -0.31463E+00 -0.32047E+00 -0.33513E+00 -0.34161E+00
 -0.34161E+00 -0.35199E+00 -0.36135E+00 -0.36135E+00 -0.36430E+00 -0.36764E+00 -0.37321E+00
 -0.37321E+00 -0.37653E+00 -0.37717E+00 -0.38249E+00 -0.38662E+00

     time=     983.00(fs). Energy of active surface:-0.51123E-01 RYD
 -0.61846E-02 -0.18411E-01 -0.51123E-01 -0.62220E-01 -0.62220E-01 -0.70044E-01 -0.11821E+00
 -0.12683E+00 -0.12683E+00 -0.13102E+00 -0.18387E+00 -0.18468E+00 -0.18485E+00 -0.18485E+00
 -0.22047E+00 -0.23553E+00 -0.23553E+00 -0.24737E+00 -0.26909E+00 -0.27863E+00 -0.27863E+00
 -0.28708E+00 -0.31296E+00 -0.31401E+00 -0.31401E+00 -0.31941E+00 -0.33448E+00 -0.34161E+00
 -0.34161E+00 -0.35171E+00 -0.36135E+00 -0.36135E+00 -0.36398E+00 -0.36668E+00 -0.37321E+00
 -0.37321E+00 -0.37521E+00 -0.37717E+00 -0.38221E+00 -0.38584E+00

     time=     984.00(fs). Energy of active surface:-0.46903E-01 RYD
 -0.61846E-02 -0.12945E-01 -0.46903E-01 -0.62220E-01 -0.62220E-01 -0.72226E-01 -0.10953E+00
 -0.12683E+00 -0.12683E+00 -0.13714E+00 -0.18440E+00 -0.18485E+00 -0.18485E+00 -0.18699E+00
 -0.22557E+00 -0.23553E+00 -0.23553E+00 -0.24578E+00 -0.26928E+00 -0.27863E+00 -0.27863E+00
 -0.28857E+00 -0.31172E+00 -0.31401E+00 -0.31401E+00 -0.31790E+00 -0.33423E+00 -0.34161E+00
 -0.34161E+00 -0.35093E+00 -0.36135E+00 -0.36135E+00 -0.36318E+00 -0.36527E+00 -0.37321E+00
 -0.37321E+00 -0.37382E+00 -0.37717E+00 -0.38139E+00 -0.38474E+00

     time=     985.00(fs). Energy of active surface:-0.42764E-01 RYD
 -0.61846E-02 -0.64406E-02 -0.42764E-01 -0.62220E-01 -0.62220E-01 -0.72240E-01 -0.10351E+00
 -0.12683E+00 -0.12683E+00 -0.14378E+00 -0.18372E+00 -0.18485E+00 -0.18485E+00 -0.19014E+00
 -0.23146E+00 -0.23553E+00 -0.23553E+00 -0.24285E+00 -0.27069E+00 -0.27863E+00 -0.27863E+00
 -0.28782E+00 -0.31231E+00 -0.31401E+00 -0.31401E+00 -0.31583E+00 -0.33441E+00 -0.34161E+00
 -0.34161E+00 -0.34954E+00 -0.36135E+00 -0.36135E+00 -0.36225E+00 -0.36391E+00 -0.37260E+00
 -0.37321E+00 -0.37321E+00 -0.37717E+00 -0.38064E+00 -0.38376E+00

     time=     986.00(fs). Energy of active surface:-0.38064E-01 RYD
 -0.56797E-04 -0.61846E-02 -0.38064E-01 -0.62220E-01 -0.62220E-01 -0.73313E-01 -0.10224E+00
 -0.12683E+00 -0.12683E+00 -0.14939E+00 -0.18232E+00 -0.18485E+00 -0.18485E+00 -0.19155E+00
 -0.23553E+00 -0.23553E+00 -0.23581E+00 -0.23955E+00 -0.27334E+00 -0.27863E+00 -0.27863E+00
 -0.28477E+00 -0.31386E+00 -0.31401E+00 -0.31401E+00 -0.31417E+00 -0.33520E+00 -0.34161E+00
 -0.34161E+00 -0.34793E+00 -0.36135E+00 -0.36135E+00 -0.36170E+00 -0.36280E+00 -0.37176E+00
 -0.37321E+00 -0.37321E+00 -0.37717E+00 -0.38003E+00 -0.38301E+00

     time=     987.00(fs). Energy of active surface:-0.35187E-01 RYD
  0.55052E-02 -0.61846E-02 -0.35187E-01 -0.62220E-01 -0.62220E-01 -0.74838E-01 -0.10533E+00
 -0.12683E+00 -0.12683E+00 -0.15014E+00 -0.18099E+00 -0.18485E+00 -0.18485E+00 -0.19125E+00
 -0.23538E+00 -0.23553E+00 -0.23553E+00 -0.23854E+00 -0.27587E+00 -0.27863E+00 -0.27863E+00
 -0.28059E+00 -0.31330E+00 -0.31401E+00 -0.31401E+00 -0.31635E+00 -0.33659E+00 -0.34161E+00
 -0.34161E+00 -0.34655E+00 -0.36135E+00 -0.36135E+00 -0.36174E+00 -0.36209E+00 -0.37136E+00
 -0.37321E+00 -0.37321E+00 -0.37717E+00 -0.37955E+00 -0.38250E+00

     time=     988.00(fs). Energy of active surface:-0.35784E-01 RYD
  0.92931E-02 -0.61846E-02 -0.35784E-01 -0.62220E-01 -0.62220E-01 -0.75231E-01 -0.11164E+00
 -0.12683E+00 -0.12683E+00 -0.14575E+00 -0.18052E+00 -0.18485E+00 -0.18485E+00 -0.18925E+00
 -0.23062E+00 -0.23553E+00 -0.23553E+00 -0.23992E+00 -0.27649E+00 -0.27723E+00 -0.27863E+00
 -0.27863E+00 -0.31360E+00 -0.31401E+00 -0.31401E+00 -0.31887E+00 -0.33855E+00 -0.34161E+00
 -0.34161E+00 -0.34527E+00 -0.36135E+00 -0.36135E+00 -0.36157E+00 -0.36237E+00 -0.37136E+00
 -0.37321E+00 -0.37321E+00 -0.37717E+00 -0.37897E+00 -0.38205E+00

     time=     989.00(fs). Energy of active surface:-0.39265E-01 RYD
  0.10704E-01 -0.61846E-02 -0.39265E-01 -0.62220E-01 -0.62220E-01 -0.73185E-01 -0.11933E+00
 -0.12683E+00 -0.12683E+00 -0.13810E+00 -0.18094E+00 -0.18485E+00 -0.18485E+00 -0.18655E+00
 -0.22581E+00 -0.23553E+00 -0.23553E+00 -0.24158E+00 -0.27260E+00 -0.27852E+00 -0.27863E+00
 -0.27863E+00 -0.31401E+00 -0.31401E+00 -0.31455E+00 -0.32108E+00 -0.34078E+00 -0.34161E+00
 -0.34161E+00 -0.34428E+00 -0.36127E+00 -0.36135E+00 -0.36135E+00 -0.36332E+00 -0.37173E+00
 -0.37321E+00 -0.37321E+00 -0.37717E+00 -0.37845E+00 -0.38176E+00

     time=     990.00(fs). Energy of active surface:-0.44490E-01 RYD
  0.10039E-01 -0.61846E-02 -0.44490E-01 -0.62220E-01 -0.62220E-01 -0.68995E-01 -0.12683E+00
 -0.12683E+00 -0.12768E+00 -0.12892E+00 -0.18188E+00 -0.18396E+00 -0.18485E+00 -0.18485E+00
 -0.22159E+00 -0.23553E+00 -0.23553E+00 -0.24353E+00 -0.26917E+00 -0.27863E+00 -0.27863E+00
 -0.28102E+00 -0.31401E+00 -0.31401E+00 -0.31531E+00 -0.32250E+00 -0.34161E+00 -0.34161E+00
 -0.34291E+00 -0.34347E+00 -0.36111E+00 -0.36135E+00 -0.36135E+00 -0.36424E+00 -0.37233E+00
 -0.37321E+00 -0.37321E+00 -0.37717E+00 -0.37795E+00 -0.38157E+00

     time=     991.00(fs). Energy of active surface:-0.50128E-01 RYD
  0.74922E-02 -0.61846E-02 -0.50128E-01 -0.62220E-01 -0.62220E-01 -0.63341E-01 -0.11866E+00
 -0.12683E+00 -0.12683E+00 -0.13540E+00 -0.18126E+00 -0.18485E+00 -0.18485E+00 -0.18504E+00
 -0.22014E+00 -0.23553E+00 -0.23553E+00 -0.24508E+00 -0.26688E+00 -0.27863E+00 -0.27863E+00
 -0.28475E+00 -0.31401E+00 -0.31401E+00 -0.31480E+00 -0.32346E+00 -0.34161E+00 -0.34161E+00
 -0.34289E+00 -0.34480E+00 -0.36125E+00 -0.36135E+00 -0.36135E+00 -0.36492E+00 -0.37303E+00
 -0.37321E+00 -0.37321E+00 -0.37717E+00 -0.37731E+00 -0.38151E+00

     time=     992.00(fs). Energy of active surface:-0.54886E-01 RYD
  0.36204E-02 -0.61846E-02 -0.54886E-01 -0.58751E-01 -0.62220E-01 -0.62220E-01 -0.10911E+00
 -0.12683E+00 -0.12683E+00 -0.14118E+00 -0.18022E+00 -0.18485E+00 -0.18485E+00 -0.18907E+00
 -0.22328E+00 -0.23553E+00 -0.23553E+00 -0.24512E+00 -0.26641E+00 -0.27863E+00 -0.27863E+00
 -0.28883E+00 -0.31311E+00 -0.31401E+00 -0.31401E+00 -0.32310E+00 -0.34161E+00 -0.34161E+00
 -0.34185E+00 -0.34605E+00 -0.36115E+00 -0.36135E+00 -0.36135E+00 -0.36534E+00 -0.37321E+00
 -0.37321E+00 -0.37350E+00 -0.37647E+00 -0.37717E+00 -0.38166E+00

     time=     993.00(fs). Energy of active surface:-0.59276E-01 RYD
 -0.69054E-03 -0.61846E-02 -0.54980E-01 -0.59276E-01 -0.62220E-01 -0.62220E-01 -0.10223E+00
 -0.12683E+00 -0.12683E+00 -0.14515E+00 -0.17937E+00 -0.18485E+00 -0.18485E+00 -0.19168E+00
 -0.22939E+00 -0.23553E+00 -0.23553E+00 -0.24395E+00 -0.26784E+00 -0.27863E+00 -0.27863E+00
 -0.29129E+00 -0.31173E+00 -0.31401E+00 -0.31401E+00 -0.32204E+00 -0.34050E+00 -0.34161E+00
 -0.34161E+00 -0.34674E+00 -0.36103E+00 -0.36135E+00 -0.36135E+00 -0.36560E+00 -0.37321E+00
 -0.37321E+00 -0.37362E+00 -0.37568E+00 -0.37717E+00 -0.38204E+00

     time=     994.00(fs). Energy of active surface:-0.63369E-01 RYD
 -0.59195E-02 -0.61846E-02 -0.52821E-01 -0.62220E-01 -0.62220E-01 -0.63369E-01 -0.10045E+00
 -0.12683E+00 -0.12683E+00 -0.14759E+00 -0.17833E+00 -0.18485E+00 -0.18485E+00 -0.19100E+00
 -0.23549E+00 -0.23553E+00 -0.23553E+00 -0.24193E+00 -0.27148E+00 -0.27863E+00 -0.27863E+00
 -0.29055E+00 -0.31178E+00 -0.31401E+00 -0.31401E+00 -0.32031E+00 -0.33892E+00 -0.34161E+00
 -0.34161E+00 -0.34744E+00 -0.36113E+00 -0.36135E+00 -0.36135E+00 -0.36574E+00 -0.37321E+00
 -0.37321E+00 -0.37341E+00 -0.37521E+00 -0.37717E+00 -0.38260E+00

     time=     995.00(fs). Energy of active surface:-0.66156E-01 RYD
 -0.61846E-02 -0.10972E-01 -0.52607E-01 -0.62220E-01 -0.62220E-01 -0.66156E-01 -0.10389E+00
 -0.12683E+00 -0.12683E+00 -0.14666E+00 -0.17834E+00 -0.18485E+00 -0.18485E+00 -0.18848E+00
 -0.23553E+00 -0.23553E+00 -0.23912E+00 -0.23966E+00 -0.27494E+00 -0.27863E+00 -0.27863E+00
 -0.28746E+00 -0.31255E+00 -0.31401E+00 -0.31401E+00 -0.31860E+00 -0.33694E+00 -0.34161E+00
 -0.34161E+00 -0.34898E+00 -0.36135E+00 -0.36135E+00 -0.36159E+00 -0.36600E+00 -0.37321E+00
 -0.37321E+00 -0.37334E+00 -0.37517E+00 -0.37717E+00 -0.38332E+00

     time=     996.00(fs). Energy of active surface:-0.66988E-01 RYD
 -0.61846E-02 -0.16218E-01 -0.53800E-01 -0.62220E-01 -0.62220E-01 -0.66988E-01 -0.11226E+00
 -0.12683E+00 -0.12683E+00 -0.14050E+00 -0.18127E+00 -0.18460E+00 -0.18485E+00 -0.18485E+00
 -0.23530E+00 -0.23553E+00 -0.23553E+00 -0.24202E+00 -0.27728E+00 -0.27863E+00 -0.27863E+00
 -0.28307E+00 -0.31356E+00 -0.31401E+00 -0.31401E+00 -0.31671E+00 -0.33491E+00 -0.34161E+00
 -0.34161E+00 -0.35112E+00 -0.36135E+00 -0.36135E+00 -0.36234E+00 -0.36663E+00 -0.37321E+00
 -0.37321E+00 -0.37375E+00 -0.37560E+00 -0.37717E+00 -0.38440E+00

     time=     997.00(fs). Energy of active surface:-0.64324E-01 RYD
 -0.61846E-02 -0.20566E-01 -0.56196E-01 -0.62220E-01 -0.62220E-01 -0.64324E-01 -0.12279E+00
 -0.12683E+00 -0.12683E+00 -0.13201E+00 -0.18215E+00 -0.18485E+00 -0.18485E+00 -0.18552E+00
 -0.23027E+00 -0.23553E+00 -0.23553E+00 -0.24321E+00 -0.27811E+00 -0.27863E+00 -0.27863E+00
 -0.27883E+00 -0.31401E+00 -0.31401E+00 -0.31432E+00 -0.31484E+00 -0.33310E+00 -0.34161E+00
 -0.34161E+00 -0.35337E+00 -0.36135E+00 -0.36135E+00 -0.36331E+00 -0.36745E+00 -0.37321E+00
 -0.37321E+00 -0.37453E+00 -0.37632E+00 -0.37717E+00 -0.38590E+00

     time=     998.00(fs). Energy of active surface:-0.58722E-01 RYD
 -0.61846E-02 -0.21792E-01 -0.58722E-01 -0.60131E-01 -0.62220E-01 -0.62220E-01 -0.12287E+00
 -0.12683E+00 -0.12683E+00 -0.13253E+00 -0.18255E+00 -0.18485E+00 -0.18485E+00 -0.18901E+00
 -0.22808E+00 -0.23553E+00 -0.23553E+00 -0.24235E+00 -0.27296E+00 -0.27863E+00 -0.27863E+00
 -0.28095E+00 -0.31143E+00 -0.31401E+00 -0.31401E+00 -0.31586E+00 -0.33190E+00 -0.34161E+00
 -0.34161E+00 -0.35526E+00 -0.36135E+00 -0.36135E+00 -0.36423E+00 -0.36819E+00 -0.37321E+00
 -0.37321E+00 -0.37543E+00 -0.37717E+00 -0.37718E+00 -0.38766E+00

     time=     999.00(fs). Energy of active surface:-0.52980E-01 RYD
 -0.61846E-02 -0.19295E-01 -0.52980E-01 -0.62220E-01 -0.62220E-01 -0.63983E-01 -0.11234E+00
 -0.12683E+00 -0.12683E+00 -0.14100E+00 -0.18314E+00 -0.18485E+00 -0.18485E+00 -0.19198E+00
 -0.23003E+00 -0.23553E+00 -0.23553E+00 -0.23972E+00 -0.26840E+00 -0.27863E+00 -0.27863E+00
 -0.28416E+00 -0.30874E+00 -0.31401E+00 -0.31401E+00 -0.31636E+00 -0.33210E+00 -0.34161E+00
 -0.34161E+00 -0.35639E+00 -0.36135E+00 -0.36135E+00 -0.36471E+00 -0.36868E+00 -0.37321E+00
 -0.37321E+00 -0.37619E+00 -0.37717E+00 -0.37803E+00 -0.38915E+00

     time=    1000.00(fs). Energy of active surface:-0.48391E-01 RYD
 -0.61846E-02 -0.15825E-01 -0.48391E-01 -0.62220E-01 -0.62220E-01 -0.65846E-01 -0.10234E+00
 -0.12683E+00 -0.12683E+00 -0.14852E+00 -0.18304E+00 -0.18485E+00 -0.18485E+00 -0.19277E+00
 -0.23372E+00 -0.23553E+00 -0.23553E+00 -0.23749E+00 -0.26534E+00 -0.27863E+00 -0.27863E+00
 -0.28801E+00 -0.30749E+00 -0.31401E+00 -0.31401E+00 -0.31657E+00 -0.33335E+00 -0.34161E+00
 -0.34161E+00 -0.35679E+00 -0.36135E+00 -0.36135E+00 -0.36474E+00 -0.36885E+00 -0.37321E+00
 -0.37321E+00 -0.37668E+00 -0.37717E+00 -0.37874E+00 -0.38996E+00

     time=    1001.00(fs). Energy of active surface:-0.44796E-01 RYD
 -0.61846E-02 -0.12052E-01 -0.44796E-01 -0.62220E-01 -0.62220E-01 -0.65844E-01 -0.94799E-01
 -0.12683E+00 -0.12683E+00 -0.15454E+00 -0.18282E+00 -0.18485E+00 -0.18485E+00 -0.19103E+00
 -0.23553E+00 -0.23553E+00 -0.23652E+00 -0.23696E+00 -0.26442E+00 -0.27863E+00 -0.27863E+00
 -0.29039E+00 -0.30778E+00 -0.31401E+00 -0.31401E+00 -0.31714E+00 -0.33539E+00 -0.34161E+00
 -0.34161E+00 -0.35607E+00 -0.36135E+00 -0.36135E+00 -0.36402E+00 -0.36864E+00 -0.37321E+00
 -0.37321E+00 -0.37650E+00 -0.37717E+00 -0.37909E+00 -0.39014E+00

     time=    1002.00(fs). Energy of active surface:-0.42202E-01 RYD
 -0.61846E-02 -0.91576E-02 -0.42202E-01 -0.62220E-01 -0.62220E-01 -0.66034E-01 -0.93270E-01
 -0.12683E+00 -0.12683E+00 -0.15581E+00 -0.18439E+00 -0.18485E+00 -0.18485E+00 -0.18770E+00
 -0.23534E+00 -0.23553E+00 -0.23553E+00 -0.23872E+00 -0.26544E+00 -0.27863E+00 -0.27863E+00
 -0.29102E+00 -0.30942E+00 -0.31401E+00 -0.31401E+00 -0.31799E+00 -0.33701E+00 -0.34161E+00
 -0.34161E+00 -0.35431E+00 -0.36135E+00 -0.36135E+00 -0.36273E+00 -0.36807E+00 -0.37321E+00
 -0.37321E+00 -0.37569E+00 -0.37717E+00 -0.37891E+00 -0.38961E+00

     time=    1003.00(fs). Energy of active surface:-0.40970E-01 RYD
 -0.61846E-02 -0.66839E-02 -0.40970E-01 -0.62220E-01 -0.62220E-01 -0.67199E-01 -0.98076E-01
 -0.12683E+00 -0.12683E+00 -0.15167E+00 -0.18387E+00 -0.18485E+00 -0.18485E+00 -0.18797E+00
 -0.23355E+00 -0.23553E+00 -0.23553E+00 -0.23869E+00 -0.26743E+00 -0.27863E+00 -0.27863E+00
 -0.29007E+00 -0.31109E+00 -0.31401E+00 -0.31401E+00 -0.31892E+00 -0.33814E+00 -0.34161E+00
 -0.34161E+00 -0.35156E+00 -0.36112E+00 -0.36135E+00 -0.36135E+00 -0.36732E+00 -0.37321E+00
 -0.37321E+00 -0.37449E+00 -0.37717E+00 -0.37837E+00 -0.38867E+00

     time=    1004.00(fs). Energy of active surface:-0.41704E-01 RYD
 -0.51464E-02 -0.61846E-02 -0.41704E-01 -0.62220E-01 -0.62220E-01 -0.68594E-01 -0.10611E+00
 -0.12683E+00 -0.12683E+00 -0.14507E+00 -0.18083E+00 -0.18485E+00 -0.18485E+00 -0.19103E+00
 -0.23217E+00 -0.23553E+00 -0.23553E+00 -0.23837E+00 -0.26976E+00 -0.27863E+00 -0.27863E+00
 -0.28763E+00 -0.31225E+00 -0.31401E+00 -0.31401E+00 -0.31907E+00 -0.33922E+00 -0.34161E+00
 -0.34161E+00 -0.34816E+00 -0.35977E+00 -0.36135E+00 -0.36135E+00 -0.36640E+00 -0.37321E+00
 -0.37321E+00 -0.37328E+00 -0.37717E+00 -0.37746E+00 -0.38762E+00

     time=    1005.00(fs). Energy of active surface:-0.44698E-01 RYD
 -0.43731E-02 -0.61846E-02 -0.44698E-01 -0.62220E-01 -0.62220E-01 -0.68867E-01 -0.11592E+00
 -0.12683E+00 -0.12683E+00 -0.13709E+00 -0.17893E+00 -0.18485E+00 -0.18485E+00 -0.19218E+00
 -0.23142E+00 -0.23553E+00 -0.23553E+00 -0.23856E+00 -0.27280E+00 -0.27863E+00 -0.27863E+00
 -0.28378E+00 -0.31249E+00 -0.31401E+00 -0.31401E+00 -0.31830E+00 -0.34059E+00 -0.34161E+00
 -0.34161E+00 -0.34453E+00 -0.35900E+00 -0.36135E+00 -0.36135E+00 -0.36531E+00 -0.37245E+00
 -0.37321E+00 -0.37321E+00 -0.37649E+00 -0.37717E+00 -0.38664E+00

     time=    1006.00(fs). Energy of active surface:-0.48206E-01 RYD
 -0.36855E-02 -0.61846E-02 -0.48206E-01 -0.62220E-01 -0.62220E-01 -0.67588E-01 -0.12632E+00
 -0.12683E+00 -0.12683E+00 -0.12717E+00 -0.17874E+00 -0.18485E+00 -0.18485E+00 -0.19234E+00
 -0.23113E+00 -0.23553E+00 -0.23553E+00 -0.23887E+00 -0.27577E+00 -0.27863E+00 -0.27863E+00
 -0.27970E+00 -0.31310E+00 -0.31401E+00 -0.31401E+00 -0.31696E+00 -0.34106E+00 -0.34161E+00
 -0.34161E+00 -0.34265E+00 -0.35884E+00 -0.36135E+00 -0.36135E+00 -0.36457E+00 -0.37193E+00
 -0.37321E+00 -0.37321E+00 -0.37578E+00 -0.37717E+00 -0.38588E+00

     time=    1007.00(fs). Energy of active surface:-0.50871E-01 RYD
 -0.24456E-02 -0.61846E-02 -0.50871E-01 -0.62220E-01 -0.62220E-01 -0.64220E-01 -0.11614E+00
 -0.12683E+00 -0.12683E+00 -0.13538E+00 -0.17919E+00 -0.18485E+00 -0.18485E+00 -0.19423E+00
 -0.23164E+00 -0.23553E+00 -0.23553E+00 -0.23971E+00 -0.27619E+00 -0.27863E+00 -0.27863E+00
 -0.27895E+00 -0.31382E+00 -0.31401E+00 -0.31401E+00 -0.31546E+00 -0.33854E+00 -0.34161E+00
 -0.34161E+00 -0.34472E+00 -0.35929E+00 -0.36135E+00 -0.36135E+00 -0.36414E+00 -0.37168E+00
 -0.37321E+00 -0.37321E+00 -0.37541E+00 -0.37717E+00 -0.38540E+00

     time=    1008.00(fs). Energy of active surface:-0.52436E-01 RYD
 -0.90867E-03 -0.61846E-02 -0.52436E-01 -0.60034E-01 -0.62220E-01 -0.62220E-01 -0.10610E+00
 -0.12683E+00 -0.12683E+00 -0.14288E+00 -0.17982E+00 -0.18485E+00 -0.18485E+00 -0.19572E+00
 -0.23292E+00 -0.23553E+00 -0.23553E+00 -0.24122E+00 -0.27343E+00 -0.27863E+00 -0.27863E+00
 -0.28221E+00 -0.31401E+00 -0.31401E+00 -0.31423E+00 -0.31441E+00 -0.33674E+00 -0.34161E+00
 -0.34161E+00 -0.34704E+00 -0.36003E+00 -0.36135E+00 -0.36135E+00 -0.36396E+00 -0.37173E+00
 -0.37321E+00 -0.37321E+00 -0.37545E+00 -0.37717E+00 -0.38509E+00

     time=    1009.00(fs). Energy of active surface:-0.54505E-01 RYD
 -0.55211E-03 -0.61846E-02 -0.54505E-01 -0.56069E-01 -0.62220E-01 -0.62220E-01 -0.98604E-01
 -0.12683E+00 -0.12683E+00 -0.14837E+00 -0.17942E+00 -0.18485E+00 -0.18485E+00 -0.19540E+00
 -0.23484E+00 -0.23553E+00 -0.23553E+00 -0.24296E+00 -0.27138E+00 -0.27863E+00 -0.27863E+00
 -0.28574E+00 -0.31359E+00 -0.31401E+00 -0.31401E+00 -0.31472E+00 -0.33576E+00 -0.34161E+00
